# 母集団は「機械打ち同士」——@kobalab/majiang-ai の思考を四人とも同じにして、一局戦を1000局打ち切らせた記録（2026-08-28・較正-1）。人の打ち筋ではない。
局	席	親	配牌	verdict	borderline	baseShanten	acceptTypes	acceptTiles	widthLabel	goodShapes	weakShapes	totalBlocks	shapeOK	shapeNeeded	hasValue	doraValue	redCount	yakuhaiPair	defHonors	defTerminals	結果	点棒	役	巡目
771	0	1	7999m157p11237s4z	defend	0	3	19	65	非常に広い	3	1	4	0	4	0	0	0	0	1	6	無関係	0		13
771	1	0	12468m478p2457s1z	defend	0	4	20	67	非常に広い	2	2	4	0	4	0	0	0	0	1	1	和了	2000	断幺九1	13
771	2	0	33m345778p4899s5z	attack	0	3	18	59	非常に広い	4	0	4	1	4	0	0	0	0	1	2	放銃	-1000		13
771	3	0	44677m3p266s2357z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	4	0	無関係	0		13
772	0	1	1679m1246p49s455z	attack	1	4	21	75	非常に広い	2	2	4	0	4	1	1	0	1	3	4	無関係	0		13
772	1	0	467m2379p4589s66z	attack	0	3	9	34	ふつう	4	2	6	1	4	1	1	0	1	2	2	和了	1000	翻牌 發1	13
772	2	0	220m1788p22345s4z	attack	0	3	19	63	非常に広い	4	0	4	1	4	1	1	1	0	1	1	放銃	-1000		13
772	3	0	2779m123p66s1122z	attack	0	2	10	27	ふつう	5	0	5	1	4	1	1	0	1	4	2	無関係	0		13
773	0	1	47m2335p123369s7z	defend	0	4	22	77	非常に広い	2	1	3	0	4	0	0	0	0	1	2	和了	6000	断幺九1・ドラ2	13
773	1	0	2389m1p56667s456z	defend	0	3	10	33	ふつう	3	1	4	0	4	0	0	0	0	3	2	被ツモ	-2000		13
773	2	0	12m489p05s223457z	attack	1	4	17	55	非常に広い	2	2	4	0	4	1	1	1	0	6	2	被ツモ	-2000		13
773	3	0	289m12099p458s37z	attack	1	4	18	65	非常に広い	2	2	4	0	4	1	1	1	0	2	4	被ツモ	-2000		13
774	0	1	13m2357p24678s26z	defend	0	3	18	59	非常に広い	2	3	5	0	4	0	0	0	0	2	1	流局	-1000		18
774	1	0	23557m112p33489s	attack	0	3	17	55	非常に広い	4	1	5	1	4	0	0	0	0	0	3	流局	-1000		18
774	2	0	66m245p357s12237z	defend	0	4	21	71	非常に広い	3	1	4	0	4	0	0	0	0	5	0	流局	3000		18
774	3	0	3468m79p245s2347z	defend	0	4	13	45	広い	2	2	4	0	4	0	0	0	0	4	1	流局	-1000		18
775	0	1	40567778m09p1s34z	attack	0	4	20	67	非常に広い	4	0	4	1	3	1	2	2	0	2	2	放銃	-12000		7
775	1	0	2m113347p12789s4z	defend	0	3	15	52	非常に広い	3	1	4	0	4	0	0	0	0	1	4	和了	14000	立直1・一発1・一盃口1・純全帯幺九3・ドラ1	7
775	2	0	445m189p24s12566z	attack	1	4	19	63	非常に広い	2	2	4	0	4	1	1	0	1	5	2	無関係	0		7
775	3	0	5m2578p23369s134z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	3	1	無関係	0		7
776	0	1	12348m2379p5s125z	defend	0	4	20	71	非常に広い	2	1	3	0	4	0	0	0	0	3	2	無関係	0		8
776	1	0	13478m4p34406s25z	attack	0	3	16	57	非常に広い	4	0	4	1	4	1	1	1	0	2	1	和了	7700	断幺九1・ドラ1・赤ドラ2	8
776	2	0	177m19p1349s2347z	attack	0	4	13	43	広い	1	0	2	0	4	0	0	0	0	4	5	無関係	0		8
776	3	0	2399m1558p6889s3z	attack	0	3	12	37	広い	4	0	4	1	4	0	0	0	0	1	4	放銃	-7700		8
777	0	1	12389m5p1779s156z	defend	0	4	17	60	非常に広い	2	1	3	0	4	0	0	0	0	3	4	無関係	0		13
777	1	0	4079m239p229s113z	attack	0	3	7	24	ふつう	4	1	5	1	3	1	2	1	1	3	3	和了	2000	場風 東1・赤ドラ1	13
777	2	0	3689m46p567s1234z	defend	0	4	14	48	広い	1	2	3	0	4	0	0	0	0	4	1	放銃	-2000		13
777	3	0	248m34068p478s26z	attack	1	3	8	28	ふつう	3	1	4	0	4	1	1	1	0	2	0	無関係	0		13
778	0	1	268m2469p10567s5z	attack	1	4	23	81	非常に広い	2	2	4	0	4	1	1	1	0	1	2	流局	-1500		18
778	1	0	2378m136689p48s7z	defend	0	3	7	26	ふつう	3	2	5	0	4	0	0	0	0	1	2	流局	1500		18
778	2	0	17m233p2348s1346z	defend	0	5	24	83	非常に広い	2	0	2	0	4	0	0	0	0	4	1	流局	-1500		18
778	3	0	12268m3577p78s47z	defend	0	3	7	24	ふつう	3	2	5	0	4	0	0	0	0	2	1	流局	1500		18
779	0	1	4079m230p24789s5z	attack	0	3	19	63	非常に広い	3	2	5	1	3	1	2	2	0	1	2	被ツモ	-6000		10
779	1	0	556m9p133778s167z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	3	2	被ツモ	-3000		10
779	2	0	2569m478p1s13345z	attack	1	5	24	83	非常に広い	3	0	3	0	4	1	1	0	1	5	2	被ツモ	-3000		10
779	3	0	47m18p330579s125z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	3	2	和了	12000	清一色5・赤ドラ1	10
780	0	1	18m459p146s23344z	defend	0	4	23	79	非常に広い	3	1	4	0	4	0	0	0	0	5	3	被ツモ	-3900		15
780	1	0	238m2589p34s1256z	defend	0	5	19	69	非常に広い	2	1	3	0	4	0	0	0	0	4	1	被ツモ	-2000		15
780	2	0	35667m11336p77s4z	attack	0	2	5	15	狭い	4	0	5	1	4	0	0	0	0	1	2	被ツモ	-2000		15
780	3	0	2479m56p2059s226z	defend	0	3	6	20	ふつう	3	2	5	0	4	1	1	1	0	3	2	和了	8900	立直1・門前清自摸和1・ドラ1・赤ドラ1	15
781	0	1	1129m479p08999s1z	attack	1	4	23	79	非常に広い	2	1	3	0	4	1	1	1	0	1	7	無関係	0		14
781	1	0	3347m40579p1s237z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	3	2	和了	8000	自風 南1・ドラ3・赤ドラ1	14
781	2	0	25m57p124458s467z	defend	0	5	22	75	非常に広い	1	2	3	0	4	0	0	0	0	3	1	放銃	-8000		14
781	3	0	106m14667p2s1245z	attack	1	5	22	77	非常に広い	2	1	3	0	4	1	1	1	0	4	2	無関係	0		14
782	0	1	456m999p1347s346z	defend	0	3	12	41	広い	3	0	3	0	4	0	0	0	0	3	4	和了	14000	立直1・裏ドラ3	12
782	1	0	11223m148p366s12z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	2	3	放銃	-12000		12
782	2	0	33448m1345p2s246z	defend	0	4	21	71	非常に広い	3	0	3	0	4	0	0	0	0	3	1	無関係	0		12
782	3	0	48m367p1237889s5z	defend	0	3	19	68	非常に広い	3	0	3	0	4	0	0	0	0	1	2	無関係	0		12
783	0	1	168m78p10789s567z	attack	1	4	16	57	非常に広い	2	1	3	0	4	1	1	1	0	3	3	放銃	-2600		6
783	1	0	35m4446p456s2345z	defend	0	3	10	32	ふつう	2	1	3	0	4	0	0	0	0	4	0	無関係	0		6
783	2	0	345789m22679p7s6z	attack	0	2	13	45	広い	4	0	4	1	4	0	0	0	0	1	2	無関係	0		6
783	3	0	1146m134s112244z	attack	0	2	5	15	狭い	4	0	6	1	3	1	2	0	1	6	3	和了	2600	自風 北1・ドラ1	6
784	0	1	235m348899p57s24z	attack	0	3	8	28	ふつう	4	1	5	1	4	0	0	0	0	2	2	無関係	0		10
784	1	0	134m137p34579s37z	defend	0	3	10	34	ふつう	2	2	4	0	4	0	0	0	0	2	3	和了	1000	断幺九1	10
784	2	0	469m9p122440s136z	attack	1	4	16	55	非常に広い	2	1	3	0	4	1	1	1	0	3	3	放銃	-1000		10
784	3	0	169m1239p56s2566z	attack	1	4	17	60	非常に広い	3	0	3	0	4	1	1	0	1	4	4	無関係	0		10
785	0	1	4789m3p133346s45z	defend	0	3	16	56	非常に広い	3	0	3	0	4	0	0	0	0	2	2	和了	8800	立直1・門前清自摸和1・平和1・赤ドラ1	7
785	1	0	19m1155p1569s124z	defend	0	4	14	47	広い	2	0	3	0	4	0	0	0	0	3	6	被ツモ	-2600		7
785	2	0	389m24668p248s27z	defend	0	4	22	79	非常に広い	1	3	4	0	4	0	0	0	0	2	1	被ツモ	-2600		7
785	3	0	266m279p117s1167z	defend	0	3	7	21	ふつう	3	0	4	0	4	1	1	0	1	4	3	被ツモ	-2600		7
786	0	1	4667m268p33459s1z	defend	0	3	17	61	非常に広い	3	2	5	0	4	0	0	0	0	1	1	流局	0		1
786	1	0	189m9p457s123467z	attack	0	4	13	43	広い	1	1	2	0	4	0	0	0	0	6	3	流局	0		1
786	2	0	24568m2799p10s37z	attack	1	5	27	95	非常に広い	2	0	2	0	4	1	1	1	0	2	3	流局	0		1
786	3	0	267m11p2478s1347z	defend	0	4	14	49	広い	3	1	4	0	4	0	0	0	0	4	2	流局	0		1
787	0	1	379m05p12235567z	attack	0	3	7	21	ふつう	3	0	4	1	3	1	2	1	1	8	1	流局	-1500		18
787	1	0	3466899m1259p24s	defend	0	3	7	24	ふつう	3	2	5	0	4	0	0	0	0	0	4	流局	-1500		18
787	2	0	11567m14p56s4445z	attack	0	2	10	35	ふつう	4	0	4	1	4	0	0	0	0	4	3	流局	1500		18
787	3	0	257m122356p37s34z	defend	0	4	21	75	非常に広い	2	1	3	0	4	0	0	0	0	2	1	流局	1500		18
788	0	1	1356788m47p1489s	defend	0	3	17	62	非常に広い	2	2	4	0	4	0	0	0	0	0	3	流局	-1500		18
788	1	0	4m124689p369s156z	defend	0	5	20	73	非常に広い	0	3	3	0	4	0	0	0	0	3	3	流局	1500		18
788	2	0	9m14566p489s2346z	defend	0	5	23	79	非常に広い	2	1	3	0	4	0	0	0	0	4	3	流局	-1500		18
788	3	0	113m1078p37s1267z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	1	0	4	3	流局	1500		18
789	0	1	689m146p2346s112z	attack	1	3	18	63	非常に広い	2	2	4	0	3	1	2	0	1	3	2	被ツモ	-4000		7
789	1	0	44068m12257p9s56z	attack	1	4	20	67	非常に広い	3	1	4	0	4	1	1	1	0	2	2	和了	9000	立直1・一発1・門前清自摸和1・赤ドラ1・裏ドラ1	7
789	2	0	235m47p1378s3366z	attack	0	3	7	24	ふつう	4	1	5	1	3	1	2	0	1	4	1	被ツモ	-2000		7
789	3	0	13m130689p4588s7z	attack	1	3	7	26	ふつう	3	3	6	0	4	1	1	1	0	1	3	被ツモ	-2000		7
790	0	1	34589m389p33399s	defend	0	1	3	10	狭い	3	2	5	0	4	0	0	0	0	0	4	和了	13000	立直1・ドラ1・裏ドラ2	7
790	1	0	2378m157p46s2456z	defend	0	4	11	39	広い	2	2	4	0	4	0	0	0	0	4	1	無関係	0		7
790	2	0	578m113406p2777z	attack	0	2	16	54	非常に広い	5	0	5	1	3	1	2	1	1	4	2	放銃	-12000		7
790	3	0	235m35678p124s13z	defend	0	3	12	40	広い	3	1	4	0	4	0	0	0	0	2	1	無関係	0		7
791	0	1	158m1447p130s346z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	1	0	3	3	流局	-1000		18
791	1	0	29m2406p356889s3z	attack	1	3	15	55	非常に広い	3	0	3	0	4	1	1	1	0	1	2	流局	-1000		18
791	2	0	246788m14689s35z	defend	0	3	13	45	広い	2	3	5	0	4	0	0	0	0	2	2	流局	3000		18
791	3	0	4449m88p13359s17z	defend	0	3	13	44	広い	3	0	3	0	4	0	0	0	0	2	3	流局	-1000		18
792	0	1	4479m235p69s1126z	attack	0	4	20	67	非常に広い	3	1	4	1	3	1	2	0	1	4	2	被ツモ	-500		9
792	1	0	2389m0p11108s155z	attack	0	3	17	62	非常に広い	3	1	4	1	2	1	3	2	1	3	4	被ツモ	-300		9
792	2	0	12067m26p24668s7z	attack	1	3	19	68	非常に広い	2	2	4	0	4	1	1	1	0	1	1	被ツモ	-300		9
792	3	0	37m348p49s123667z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	0	1	6	1	和了	1100	翻牌 發1	9
793	0	1	22456m127p405s67z	attack	1	3	15	52	非常に広い	3	1	4	0	4	1	1	1	0	2	1	和了	6800	立直1・平和1・赤ドラ1	8
793	1	0	3666m47p367899s3z	defend	0	3	20	73	非常に広い	3	0	3	0	4	0	0	0	0	1	2	無関係	0		8
793	2	0	35m7p115778s3357z	attack	1	3	12	37	広い	3	2	5	0	4	1	1	0	1	4	2	放銃	-5800		8
793	3	0	79m266p29s114556z	attack	0	3	7	21	ふつう	3	0	4	1	3	1	2	0	1	6	2	無関係	0		8
794	0	1	3569m129p449s377z	attack	1	4	21	71	非常に広い	3	1	4	0	4	1	1	0	1	3	4	被ツモ	-4000		10
794	1	0	77m1357p113588s6z	defend	0	3	15	47	広い	3	3	6	0	4	0	0	0	0	1	3	被ツモ	-2000		10
794	2	0	133499m67p37s267z	defend	0	4	21	73	非常に広い	3	1	4	0	4	0	0	0	0	3	3	被ツモ	-2000		10
794	3	0	5m23489p18s12466z	attack	1	4	17	60	非常に広い	2	1	3	0	4	1	1	0	1	5	2	和了	8000	翻牌 發1・ドラ2・赤ドラ1	10
795	0	1	13m4p47s11123366z	attack	0	3	19	66	非常に広い	3	1	4	1	2	1	3	0	1	8	1	放銃	-3900		8
795	1	0	12m125p12338s127z	defend	0	4	18	63	非常に広い	1	2	3	0	4	0	0	0	0	3	3	無関係	0		8
795	2	0	345679m1349p56s4z	attack	0	3	17	57	非常に広い	4	0	4	1	4	0	0	0	0	1	3	和了	3900	断幺九1・ドラ2	8
795	3	0	1479m1288p409s55z	attack	0	3	6	20	ふつう	3	2	5	1	3	1	2	1	1	2	4	無関係	0		8
796	0	1	130m1238p189s127z	attack	1	4	18	64	非常に広い	1	2	3	0	4	1	1	1	0	3	4	和了	12600	立直1・平和1・赤ドラ1・裏ドラ1	9
796	1	0	16m2366p279s3477z	attack	1	4	23	79	非常に広い	3	1	4	0	4	1	1	0	1	4	2	放銃	-11600		9
796	2	0	88m4457p123779s4z	attack	0	2	5	14	狭い	4	1	5	1	4	0	0	0	0	1	2	無関係	0		9
796	3	0	35579m6689p5s134z	defend	0	4	21	71	非常に広い	2	2	4	0	4	0	0	0	0	3	2	無関係	0		9
797	0	1	23789m138p269s67z	defend	0	4	18	66	非常に広い	2	1	3	0	4	0	0	0	0	2	3	被ツモ	-2000		15
797	1	0	224455m5p2579s35z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	1	被ツモ	-1000		15
797	2	0	569m1166789s136z	attack	0	3	9	28	ふつう	4	0	4	1	4	0	0	0	0	3	4	和了	5000	立直1・一発1・門前清自摸和1	15
797	3	0	1138m18p157s1245z	defend	0	5	17	57	非常に広い	1	0	2	0	4	0	0	0	0	4	4	被ツモ	-1000		15
798	0	1	14m067p33699s127z	attack	1	4	19	63	非常に広い	3	0	3	0	4	1	1	1	0	3	3	放銃	-3900		10
798	1	0	247m156p268s1235z	defend	0	5	20	73	非常に広い	1	2	3	0	4	0	0	0	0	4	1	無関係	0		10
798	2	0	469m7899p33s1467z	defend	0	4	15	47	広い	3	1	4	0	4	0	0	0	0	4	3	和了	3900	翻牌 發1・対々和2	10
798	3	0	18m223456p12408s	attack	0	3	20	71	非常に広い	4	1	5	1	4	1	1	1	0	0	2	無関係	0		10
799	0	1	347m14779p1339s4z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	1	4	放銃	-2000		8
799	1	0	112336678m2p6s25z	attack	0	3	18	63	非常に広い	4	0	4	1	4	0	0	0	0	2	2	無関係	0		8
799	2	0	345599m6689p26s2z	attack	0	3	20	67	非常に広い	4	1	5	1	4	0	0	0	0	1	3	無関係	0		8
799	3	0	18m408p238s11577z	attack	0	4	25	87	非常に広い	4	0	4	1	2	1	3	1	1	5	1	和了	2000	場風 東1・赤ドラ1	8
800	0	1	2236m67999p23s66z	attack	0	2	8	28	ふつう	5	0	5	1	4	1	1	0	1	2	3	被ツモ	-2000		9
800	1	0	13349m156p1s1235z	defend	0	5	26	93	非常に広い	2	1	3	0	4	0	0	0	0	4	4	和了	4000	一気通貫1・混一色2	9
800	2	0	2m123377p179s245z	defend	0	4	19	63	非常に広い	2	1	3	0	4	0	0	0	0	3	3	被ツモ	-1000		9
800	3	0	368m48p34579s567z	defend	0	4	18	66	非常に広い	1	2	3	0	4	0	0	0	0	3	1	被ツモ	-1000		9
801	0	1	1378m29p2236s237z	defend	0	5	25	87	非常に広い	2	1	3	0	4	0	0	0	0	3	2	被ツモ	-1000		9
801	1	0	15689m4p308s2566z	attack	1	4	18	65	非常に広い	2	2	4	0	3	1	2	1	1	4	2	被ツモ	-500		9
801	2	0	47m179p4466s1447z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	4	2	和了	3000	断幺九1・ドラ1	9
801	3	0	345788m16p679s35z	defend	0	4	22	77	非常に広い	3	0	3	0	4	0	0	0	0	2	2	被ツモ	-500		9
802	0	1	4679m28p67s12236z	defend	0	4	16	57	非常に広い	3	0	3	0	4	0	0	0	0	5	1	無関係	0		8
802	1	0	2379m13359p89s47z	defend	0	3	6	24	ふつう	2	2	4	0	4	0	0	0	0	2	4	無関係	0		8
802	2	0	89m367788p456s16z	defend	0	2	10	36	広い	3	1	4	0	4	0	0	0	0	2	1	放銃	-5200		8
802	3	0	247789m147p235s2z	defend	0	4	23	81	非常に広い	2	1	3	0	4	0	0	0	0	1	2	和了	7200	立直1・赤ドラ2	8
803	0	1	356m1356p16s3577z	attack	1	4	22	79	非常に広い	3	1	4	0	4	1	1	0	1	4	2	無関係	0		13
803	1	0	122489m2p45779s5z	defend	0	3	6	22	ふつう	3	1	4	0	4	0	0	0	0	1	3	放銃	-7700		13
803	2	0	27789m179p267s67z	defend	0	4	21	75	非常に広い	2	1	3	0	4	0	0	0	0	2	3	無関係	0		13
803	3	0	39m23448p2389s36z	defend	0	4	22	79	非常に広い	3	1	4	0	4	0	0	0	0	2	2	和了	8700	立直1・一発1・平和1・ドラ1	13
804	0	1	13479m1236789p6s	defend	0	2	11	36	広い	3	1	4	0	4	0	0	0	0	0	4	和了	3000	立直1	6
804	1	0	1m139p134789s236z	defend	0	4	16	56	非常に広い	2	1	3	0	4	0	0	0	0	3	5	放銃	-2000		6
804	2	0	339m3078p3s11557z	attack	0	3	13	39	広い	4	1	5	1	2	1	3	1	1	5	1	無関係	0		6
804	3	0	112688m235p8s467z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	2	無関係	0		6
805	0	1	16779m58p25s1236z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	4	2	無関係	0		18
805	1	0	3m3p134789s12246z	attack	1	4	20	70	非常に広い	3	0	3	0	4	1	1	0	1	5	2	和了	5900	河底撈魚1・自風 南1・ドラ1	18
805	2	0	144m139p13789s47z	defend	0	3	11	38	広い	2	2	4	0	4	0	0	0	0	2	5	無関係	0		18
805	3	0	3340557m1266p89s	attack	0	2	8	24	ふつう	4	2	6	1	4	1	1	1	0	0	2	放銃	-3900		18
806	0	1	37m11456678p459s	attack	0	2	15	55	非常に広い	5	0	5	1	4	0	0	0	0	0	3	被ツモ	-2000		9
806	1	0	67m23p24889s1577z	attack	0	3	8	28	ふつう	4	1	5	1	4	1	1	0	1	4	1	和了	5000	立直1・門前清自摸和1・裏ドラ1	9
806	2	0	344667m26p27s124z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	0	被ツモ	-1000		9
806	3	0	229m1237p77s1246z	defend	0	4	17	55	非常に広い	3	0	3	0	4	0	0	0	0	4	2	被ツモ	-1000		9
807	0	1	556m35p112358s77z	attack	0	3	19	63	非常に広い	4	1	5	1	4	1	1	0	1	2	2	和了	1500	翻牌 中1	6
807	1	0	2456m567p11578s3z	attack	0	2	14	48	広い	4	0	4	1	4	0	0	0	0	1	2	被ツモ	-500		6
807	2	0	1899m2408p3s3334z	attack	0	4	22	78	非常に広い	3	0	3	1	3	1	2	1	1	4	3	被ツモ	-500		6
807	3	0	7m367p056667s127z	attack	0	4	23	79	非常に広い	4	0	4	1	4	1	1	1	0	3	0	被ツモ	-500		6
808	0	1	345m3447p3449s57z	defend	0	4	23	79	非常に広い	3	0	3	0	4	0	0	0	0	2	1	和了	13000	立直1・平和1・断幺九1・ドラ2	13
808	1	0	11259m356p48s456z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	3	3	放銃	-12000		13
808	2	0	23567m389p177s46z	defend	0	3	14	50	非常に広い	3	1	4	0	4	0	0	0	0	2	2	無関係	0		13
808	3	0	46889m67p126s233z	defend	0	3	7	24	ふつう	3	2	5	0	4	0	0	0	0	3	2	無関係	0		13
809	0	1	2689m12367s2367z	defend	0	4	15	52	非常に広い	2	1	3	0	4	0	0	0	0	4	2	無関係	0		16
809	1	0	477m1267p358s444z	defend	0	2	5	18	狭い	3	2	5	0	4	0	0	0	0	3	1	放銃	-12000		16
809	2	0	2235m11209p48s25z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	2	3	和了	14000	立直1・ドラ1・赤ドラ3・裏ドラ1	16
809	3	0	34558m33578p4s13z	attack	0	4	24	83	非常に広い	4	0	4	1	4	0	0	0	0	2	0	無関係	0		16
810	0	1	378m11068p19s146z	attack	1	5	26	91	非常に広い	3	0	3	0	4	1	1	1	0	3	4	無関係	0		12
810	1	0	123307m258p179s4z	attack	1	4	23	81	非常に広い	1	2	3	0	4	1	1	1	0	1	3	和了	10000	立直1・赤ドラ2・裏ドラ1	12
810	2	0	2456m79p44478s27z	defend	0	2	10	36	広い	3	1	4	0	4	0	0	0	0	2	1	放銃	-8000		12
810	3	0	47m12235p236s135z	defend	0	5	26	91	非常に広い	2	0	2	0	4	0	0	0	0	3	1	無関係	0		12
811	0	1	136m1247s233567z	defend	0	5	27	95	非常に広い	1	2	3	0	4	0	0	0	0	6	2	被ツモ	-4000		10
811	1	0	1369m23p1469s167z	defend	0	5	19	69	非常に広い	1	2	3	0	4	0	0	0	0	3	4	被ツモ	-2000		10
811	2	0	11279m24679p33s4z	defend	0	3	7	24	ふつう	3	2	5	0	4	0	0	0	0	1	4	被ツモ	-2000		10
811	3	0	247m8p366789s155z	attack	1	3	18	64	非常に広い	3	1	4	0	4	1	1	0	1	3	1	和了	8000	翻牌 白1・混一色2・赤ドラ1	10
812	0	1	4m3468p120588s15z	attack	1	3	6	20	ふつう	3	2	5	0	4	1	1	1	0	2	1	無関係	0		11
812	1	0	125779m2459p389s	defend	0	3	6	24	ふつう	2	2	4	0	4	0	0	0	0	0	4	無関係	0		11
812	2	0	130m1058p377s226z	attack	0	3	7	21	ふつう	3	0	4	1	3	1	2	2	0	3	2	放銃	-8000		11
812	3	0	123699m22666p56z	attack	0	2	9	29	ふつう	4	0	4	1	4	0	0	0	0	2	3	和了	9000	立直1・槍槓1・ドラ2・裏ドラ1	11
813	0	1	1199m2256p38s346z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	3	4	被ツモ	-6000		10
813	1	0	3689m179p5788s35z	defend	0	4	17	59	非常に広い	1	3	4	0	4	0	0	0	0	2	3	被ツモ	-3000		10
813	2	0	12340p123679s14z	attack	0	2	9	30	ふつう	4	0	4	1	4	1	1	1	0	2	3	和了	13000	立直1・門前清自摸和1・平和1・ドラ1・赤ドラ2・裏ドラ1	10
813	3	0	14077m2p36s25577z	attack	0	3	7	21	ふつう	3	0	4	1	2	1	3	1	1	5	1	被ツモ	-3000		10
814	0	1	3m44079p359s4667z	attack	1	4	22	75	非常に広い	2	2	4	0	3	1	2	1	1	4	2	無関係	0		9
814	1	0	229m167999s1345z	defend	0	4	15	50	非常に広い	3	0	3	0	4	0	0	0	0	4	5	無関係	0		9
814	2	0	236788m8p168s177z	attack	0	3	17	59	非常に広い	4	1	5	1	4	1	1	0	1	3	1	和了	3900	翻牌 中1・ドラ2	9
814	3	0	1m1249p4447s2567z	defend	0	5	21	74	非常に広い	1	1	2	0	4	0	0	0	0	4	3	放銃	-3900		9
815	0	1	467m123458p348s6z	attack	0	3	12	41	広い	4	0	4	1	4	0	0	0	0	1	1	無関係	0		9
815	1	0	3799m349p688s136z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	3	放銃	-7700		9
815	2	0	1m34p22334567s67z	attack	0	2	9	32	ふつう	5	0	5	1	4	0	0	0	0	2	1	和了	7700	断幺九1・ドラ2・赤ドラ1	9
815	3	0	128m5579p38s1227z	defend	0	4	23	79	非常に広い	2	2	4	0	4	0	0	0	0	4	2	無関係	0		9
816	0	1	136m1123349p122s	attack	0	3	21	71	非常に広い	4	1	5	1	4	0	0	0	0	0	5	無関係	0		10
816	1	0	167m138p1289s234z	defend	0	4	10	35	ふつう	1	3	4	0	4	0	0	0	0	3	4	放銃	-3900		10
816	2	0	2306m356p4s12666z	attack	0	3	18	66	非常に広い	4	0	4	1	3	1	2	1	1	5	0	和了	4900	翻牌 發1・ドラ1・赤ドラ1	10
816	3	0	137m28p2457s1357z	defend	0	5	20	73	非常に広い	1	1	2	0	4	0	0	0	0	4	1	無関係	0		10
817	0	1	3888m2349p3s1145z	attack	0	3	16	57	非常に広い	3	0	3	1	3	1	2	0	1	4	1	和了	2900	場風 東1・自風 東1	7
817	1	0	268p0568s123577z	attack	1	4	16	51	非常に広い	2	2	4	0	3	1	2	1	1	6	0	放銃	-2900		7
817	2	0	367m1577p13369s3z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	1	3	無関係	0		7
817	3	0	479m37p112448s25z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	2	3	無関係	0		7
818	0	1	123m225789p49s33z	attack	0	2	15	52	非常に広い	4	0	4	1	4	0	0	0	0	2	3	和了	4900	立直1・ドラ1	12
818	1	0	13788m1345p288s3z	defend	0	3	16	55	非常に広い	3	1	4	0	4	0	0	0	0	1	2	無関係	0		12
818	2	0	5569m449p330s155z	attack	0	2	5	15	狭い	4	0	4	1	3	1	2	1	1	3	2	放銃	-3900		12
818	3	0	220568m067p9s137z	attack	0	3	9	28	ふつう	3	1	4	1	3	1	2	2	0	3	1	無関係	0		12
819	0	1	6789m279p078s366z	attack	0	3	20	69	非常に広い	3	1	4	1	3	1	2	1	1	3	2	和了	2900	翻牌 發1・赤ドラ1	6
819	1	0	99m1113p13445s57z	attack	0	3	15	47	広い	4	0	4	1	4	0	0	0	0	2	6	無関係	0		6
819	2	0	14447m788p2567s1z	defend	0	3	18	65	非常に広い	3	0	3	0	4	0	0	0	0	1	1	放銃	-2900		6
819	3	0	356677p336s2677z	attack	0	2	5	15	狭い	4	0	4	1	4	1	1	0	1	4	0	無関係	0		6
820	0	1	49m669p139s35667z	attack	1	4	14	47	広い	2	0	3	0	4	1	1	0	1	5	4	無関係	0		11
820	1	0	367m44679p223s22z	attack	0	3	16	51	非常に広い	5	0	5	1	4	1	1	0	1	2	1	無関係	0		11
820	2	0	2234689m347p669s	attack	0	3	19	65	非常に広い	4	1	5	1	4	0	0	0	0	0	2	放銃	-7700		11
820	3	0	3589m279p448s446z	defend	0	3	5	16	狭い	2	3	5	0	4	1	1	0	1	3	2	和了	7700	自風 北1・ドラ3	11
821	0	1	2347m29p1309s447z	attack	1	4	23	82	非常に広い	2	1	3	0	4	1	1	1	0	3	3	無関係	0		17
821	1	0	14m3477p14579s57z	defend	0	4	16	57	非常に広い	3	1	4	0	4	0	0	0	0	2	3	放銃	-8000		17
821	2	0	059m578p567s1126z	attack	0	3	14	46	広い	4	0	4	1	3	1	2	1	1	4	1	和了	8000	場風 東1・ドラ1・赤ドラ2	17
821	3	0	129m1367p1334s23z	defend	0	3	6	24	ふつう	2	3	5	0	4	0	0	0	0	2	4	無関係	0		17
